NIR;FWI;DataAlerta;NIRAnt;AAAnt;FWIAnt
329;26.30838422;29-07-2002;438;4368.6769;20.3522032
391;26.17237231;30-07-2002;329;4480.9257;26.30838422
515;31.11439251;31-07-2002;391;3573.7013;26.17237231
489;24.95161972;01-08-2002;515;3977.3964;31.11439251
385;25.82680629;02-08-2002;489;4109.8348;24.95161972
357;20.40883002;03-08-2002;385;1117.9343;25.82680629
436;18.53461956;04-08-2002;357;1218.22401;20.40883002
263;20.84417041;05-08-2002;436;3377.92673;18.53461956
317;20.26090218;06-08-2002;263;888.6871;20.84417041
436;20.32430585;07-08-2002;317;1707.869;20.26090218
521;25.68661232;08-08-2002;436;2652.6512;20.32430585
345;30.63166802;09-08-2002;521;2789.7225;25.68661232
80;12.91785624;10-08-2002;345;860.8035;30.63166802
191;14.38994638;11-08-2002;80;55.3376;12.91785624
246;19.6125925;12-08-2002;191;760.8675;14.38994638
362;23.06787006;13-08-2002;246;185.4503;19.6125925
300;23.66786225;14-08-2002;362;1678.9076;23.06787006
374;23.86780535;15-08-2002;300;2977.0137;23.66786225
296;21.71926175;16-08-2002;374;3402.5887;23.86780535
290;20.42111574;17-08-2002;296;2521.9329;21.71926175
271;19.70892733;18-08-2002;290;1481.381;20.42111574
263;18.49154777;19-08-2002;271;652.7705;19.70892733
270;22.13075299;20-08-2002;263;1556.1983;18.49154777
259;23.60552889;21-08-2002;270;2117.8372;22.13075299
267;23.42762556;22-08-2002;259;982.9007;23.60552889
305;20.37528206;23-08-2002;267;710.7478;23.42762556
325;18.74041458;24-08-2002;305;807.9568;20.37528206
213;9.376147045;25-08-2002;325;578.1406;18.74041458
214;8.379221694;26-08-2002;213;203.05421;9.376147045
310;17.08623244;27-08-2002;214;510.2511;8.379221694
430;21.41544202;28-08-2002;310;768.5947;17.08623244
462;19.99687437;29-08-2002;430;1001.4265;21.41544202
488;22.95083421;30-08-2002;462;1010.5227;19.99687437
456;20.31875859;31-08-2002;488;3870.7416;22.95083421
686;26.86333535;01-09-2002;456;2016.957;20.31875859
522;21.77810222;02-09-2002;686;2670.3169;26.86333535
294;14.77562737;03-09-2002;522;984.9122;21.77810222
190;17.80707352;04-09-2002;294;583.8937;14.77562737
293;15.14876162;05-09-2002;190;1064.7464;17.80707352
325;15.46475681;06-09-2002;293;322.6302;15.14876162
93;12.59005502;07-09-2002;325;505.5128;15.46475681
19;5.584590013;08-09-2002;93;196.8303;12.59005502
12;0.211214684;09-09-2002;19;5.839;5.584590013
82;4.629512378;10-09-2002;12;5.731;0.211214684
120;7.409786344;11-09-2002;82;105.8553;4.629512378
80;10.15175174;12-09-2002;120;57.9253;7.409786344
142;9.3332124;13-09-2002;80;48.5748;10.15175174
50;12.21932677;14-09-2002;142;403.5824;9.3332124
24;3.852604006;15-09-2002;50;47.9702;12.21932677
1;0.716008468;16-09-2002;24;39.54;3.852604006
3;0.064791749;18-09-2002;0;0;0
5;0.824380805;19-09-2002;3;0.61;0.064791749
5;1.762229525;20-09-2002;5;5.021;0.824380805
3;0.059522897;21-09-2002;5;4.005;1.762229525
1;0.165732554;22-09-2002;3;1.002;0.059522897
6;0.44005858;23-09-2002;1;0.001;0.165732554
8;0.432703332;24-09-2002;6;1.0901;0.44005858
8;2.089689266;25-09-2002;8;13.0551;0.432703332
11;2.294785776;26-09-2002;8;6.681;2.089689266
9;3.321835562;27-09-2002;11;10.2025;2.294785776
25;4.019098015;28-09-2002;9;4.3;3.321835562
8;5.150804006;29-09-2002;25;40.4032;4.019098015
3;0.624708688;30-09-2002;8;3.8511;5.150804006
1;0.255314566;02-10-2002;0;0;0
2;0.923117351;03-10-2002;1;0.3;0.255314566
6;2.577334396;04-10-2002;2;0.03;0.923117351
19;3.080739817;05-10-2002;6;1.8315;2.577334396
6;2.626030824;06-10-2002;19;5.7851;3.080739817
2;4.288056045;07-10-2002;6;6.78;2.626030824
1;0.413509466;08-10-2002;2;0.33;4.288056045
1;1.463911155;12-10-2002;0;0;0
5;1.471058479;13-10-2002;1;0.02;1.463911155
3;2.759267908;14-10-2002;5;0.527;1.471058479
1;6.127768267;15-10-2002;3;0.0031;2.759267908
3;3.151512859;18-10-2002;0;0;0
18;7.191783327;19-10-2002;3;0.0201;3.151512859
6;0.19158102;20-10-2002;18;23.147;7.191783327
1;0.294548249;23-10-2002;0;0;0
2;0.699197478;24-10-2002;1;0.003;0.294548249
5;4.083697093;27-10-2002;0;0;0
2;4.720247289;28-10-2002;5;0.551;4.083697093
5;7.825284593;29-10-2002;2;0.0251;4.720247289
1;3.004883312;30-10-2002;5;0.83;7.825284593
1;0.703172837;01-11-2002;0;0;0
1;3.533270805;05-11-2002;0;0;0
8;6.772938045;07-11-2002;0;0;0
10;4.241702547;08-11-2002;8;1.5524;6.772938045
3;3.715537078;09-11-2002;10;0.1445;4.241702547
4;5.242544651;10-11-2002;3;1.0011;3.715537078
2;6.400837308;12-11-2002;0;0;0
1;19.36023633;13-11-2002;2;0.0215;6.400837308
2;0.059135319;16-11-2002;0;0;0
1;3.118041519;29-11-2002;0;0;0
1;3.163883377;01-12-2002;0;0;0
1;3.571273959;07-12-2002;0;0;0
2;0.544236142;08-12-2002;1;0.001;3.571273959
1;0.621258801;26-12-2002;0;0;0
1;0.542419489;29-12-2002;0;0;0
1;7.04E-08;02-01-2003;0;0;0
1;0.000217698;09-01-2003;0;0;0
1;0.473993915;10-01-2003;1;0;0.000217698
2;0.380322376;11-01-2003;1;0.001;0.473993915
2;0.550166204;12-01-2003;2;0.035;0.380322376
3;0.532256145;13-01-2003;2;0.0102;0.550166204
2;0.662289345;14-01-2003;3;5.001;0.532256145
6;0.717784447;15-01-2003;2;0.02;0.662289345
4;0.76453059;16-01-2003;6;1.85;0.717784447
3;0.850304913;17-01-2003;4;0.1135;0.76453059
1;1.75E-06;20-01-2003;0;0;0
2;0.28917384;24-01-2003;0;0;0
2;0.266380923;25-01-2003;2;0.01;0.28917384
10;1.094587644;26-01-2003;2;4;0.266380923
7;1.917477455;27-01-2003;10;4.086;1.094587644
15;2.269057265;28-01-2003;7;5.281;1.917477455
23;4.88640229;29-01-2003;15;12.455;2.269057265
16;6.29754161;30-01-2003;23;14.13;4.88640229
7;3.101265367;31-01-2003;16;6.592;6.29754161
17;1.948880387;01-02-2003;7;3.821;3.101265367
7;2.681732724;02-02-2003;17;14.607;1.948880387
2;2.314022483;03-02-2003;7;2.451;2.681732724
2;4.720598245;04-02-2003;2;0.025;2.314022483
5;3.808468557;05-02-2003;2;0.51;4.720598245
2;0.553528883;06-02-2003;5;4.555;3.808468557
3;0.288473021;08-02-2003;0;0;0
4;0.527943794;09-02-2003;3;0.215;0.288473021
4;0.909801338;10-02-2003;4;0.05;0.527943794
4;1.862651979;13-02-2003;0;0;0
5;2.038571472;14-02-2003;4;1.055;1.862651979
19;1.979814891;15-02-2003;5;2.114;2.038571472
34;2.0752815;16-02-2003;19;8.987;1.979814891
18;2.299096375;17-02-2003;34;17.6215;2.0752815
1;0.769668936;21-02-2003;0;0;0
1;0.058986538;23-02-2003;0;0;0
1;0.000207683;25-02-2003;0;0;0
1;0.000530876;27-02-2003;0;0;0
1;0.694735956;02-03-2003;0;0;0
1;0.080394482;04-03-2003;0;0;0
3;0.402212395;05-03-2003;1;0.01;0.080394482
4;0.375844576;06-03-2003;3;0.105;0.402212395
4;2.003617873;07-03-2003;4;1.012;0.375844576
8;1.227453807;08-03-2003;4;0.2512;2.003617873
14;1.181937912;09-03-2003;8;0.965;1.227453807
18;2.240821487;10-03-2003;14;6.111;1.181937912
30;4.332450696;11-03-2003;18;3.575;2.240821487
23;4.818967766;12-03-2003;30;17.3009;4.332450696
40;4.114136515;13-03-2003;23;12.551;4.818967766
16;1.616882118;14-03-2003;40;104.409;4.114136515
32;1.565747085;15-03-2003;16;69.954;1.616882118
44;4.265119248;16-03-2003;32;21.1293;1.565747085
62;6.461825064;17-03-2003;44;29.192;4.265119248
69;5.521601944;18-03-2003;62;64.006;6.461825064
66;5.798693516;19-03-2003;69;79.162;5.521601944
92;8.617965374;20-03-2003;66;101.3105;5.798693516
137;11.21284474;21-03-2003;92;109.677;8.617965374
141;7.936955581;22-03-2003;137;183.23;11.21284474
34;2.485778908;23-03-2003;141;155.196;7.936955581
26;0.791506565;24-03-2003;34;101.716;2.485778908
1;0.033792303;28-03-2003;0;0;0
1;0.149754828;31-03-2003;0;0;0
8;0.313820906;01-04-2003;1;0.15;0.149754828
16;1.607724822;02-04-2003;8;1.236;0.313820906
39;5.112520055;03-04-2003;16;6.455;1.607724822
86;7.276781525;04-04-2003;39;17.0101;5.112520055
103;8.296021004;05-04-2003;86;82.5746;7.276781525
116;7.186552731;06-04-2003;103;82.0605;8.296021004
107;9.431060147;07-04-2003;116;154.0521;7.186552731
84;7.262714944;08-04-2003;107;235.533;9.431060147
89;8.534598788;09-04-2003;84;110.4693;7.262714944
16;6.82584305;10-04-2003;89;85.267;8.534598788
1;7.435071362;12-04-2003;0;0;0
5;0.163674417;15-04-2003;0;0;0
14;0.522709273;16-04-2003;5;2.07;0.163674417
12;1.054041962;17-04-2003;14;3.251;0.522709273
1;0.759523546;19-04-2003;0;0;0
2;1.822357477;20-04-2003;1;0.003;0.759523546
9;1.519000281;21-04-2003;2;0.012;1.822357477
7;0.493493501;22-04-2003;9;0.591;1.519000281
2;0.250680372;23-04-2003;7;1.24;0.493493501
3;0.364309959;24-04-2003;2;0.011;0.250680372
2;0.02499751;26-04-2003;0;0;0
4;0.952713373;27-04-2003;2;0;0.02499751
1;2.080554211;28-04-2003;4;1.22;0.952713373
1;0.935026052;29-04-2003;1;0.3;2.080554211
5;0.901993536;30-04-2003;1;0.02;0.935026052
13;1.033709065;01-05-2003;5;7.536;0.901993536
5;3.003598381;02-05-2003;13;0.776;1.033709065
19;1.629001492;03-05-2003;5;20.05;3.003598381
11;4.302756557;04-05-2003;19;2.715;1.629001492
10;5.79220793;05-05-2003;11;2.15;4.302756557
26;11.10639108;06-05-2003;10;12.297;5.79220793
24;6.410784219;07-05-2003;26;13.74;11.10639108
24;5.461435568;08-05-2003;24;4.905;6.410784219
47;5.803638572;09-05-2003;24;4.2105;5.461435568
39;6.991502816;10-05-2003;47;49.9152;5.803638572
44;8.963535719;11-05-2003;39;33.505;6.991502816
40;10.04379931;12-05-2003;44;66.5814;8.963535719
48;9.118558972;13-05-2003;40;48.5051;10.04379931
55;10.56110643;14-05-2003;48;15.267;9.118558972
28;12.46749956;15-05-2003;55;15.0076;10.56110643
44;13.13051902;16-05-2003;28;9.061;12.46749956
52;11.02422592;17-05-2003;44;29.792;13.13051902
23;7.392320048;18-05-2003;52;43.6569;11.02422592
29;11.50186981;19-05-2003;23;4.56;7.392320048
51;12.14592701;20-05-2003;29;14.8353;11.50186981
88;17.08419395;21-05-2003;51;26.7317;12.14592701
110;16.23164295;22-05-2003;88;31.3134;17.08419395
145;23.43736995;23-05-2003;110;97.0906;16.23164295
119;28.49880919;24-05-2003;145;199.0561;23.43736995
150;18.2264337;25-05-2003;119;62.247;28.49880919
151;16.89087241;26-05-2003;150;82.8546;18.2264337
174;23.98104381;27-05-2003;151;100.4459;16.89087241
148;22.45264713;28-05-2003;174;201.6235;23.98104381
169;21.98023596;29-05-2003;148;212.6131;22.45264713
89;14.90545951;30-05-2003;169;142.818;21.98023596
119;12.60567957;31-05-2003;89;355.6002;14.90545951
49;11.77544475;01-06-2003;119;96.4752;12.60567957
27;15.32989636;02-06-2003;49;16.7191;11.77544475
23;10.03147122;03-06-2003;27;8.9252;15.32989636
12;7.43570737;04-06-2003;23;4.784;10.03147122
38;11.98268295;05-06-2003;12;0.7875;7.43570737
62;15.71645351;06-06-2003;38;26.719;11.98268295
72;17.10500413;07-06-2003;62;90.8835;15.71645351
85;19.5376062;08-06-2003;72;99.9788;17.10500413
101;19.80119234;09-06-2003;85;384.245;19.5376062
93;17.59017528;10-06-2003;101;269.9267;19.80119234
89;18.43635756;11-06-2003;93;29.2675;17.59017528
166;20.10454619;12-06-2003;89;33.7915;18.43635756
187;23.32735346;13-06-2003;166;888.985;20.10454619
151;22.77575904;14-06-2003;187;991.6021;23.32735346
123;17.13893794;15-06-2003;151;136.5245;22.77575904
73;14.92677731;16-06-2003;123;49.5866;17.13893794
133;17.65824152;17-06-2003;73;19.5795;14.92677731
201;22.98776026;18-06-2003;133;128.8642;17.65824152
476;41.62221916;19-06-2003;201;1151.5839;22.98776026
392;30.23916186;20-06-2003;476;4840.5181;41.62221916
264;25.68922724;21-06-2003;392;1167.7672;30.23916186
158;23.0259198;22-06-2003;264;1450.1322;25.68922724
247;16.73201602;23-06-2003;158;186.6726;23.0259198
179;13.89528878;24-06-2003;247;427.5545;16.73201602
163;15.05974052;25-06-2003;179;73.7258;13.89528878
186;20.97736073;26-06-2003;163;856.2893;15.05974052
198;23.261052;27-06-2003;186;768.1468;20.97736073
219;22.30141861;28-06-2003;198;888.5071;23.261052
67;5.188300954;29-06-2003;219;986.1252;22.30141861
20;9.518791258;30-06-2003;67;32.3819;5.188300954
30;8.897776618;01-07-2003;20;4.5025;9.518791258
32;11.62492496;02-07-2003;30;18.803;8.897776618
65;13.61583351;03-07-2003;32;4.879;11.62492496
89;12.34113229;04-07-2003;65;184.3779;13.61583351
97;16.26446366;05-07-2003;89;51.2676;12.34113229
145;11.86862689;06-07-2003;97;456.9035;16.26446366
147;13.98765295;07-07-2003;145;192.1677;11.86862689
152;17.89810584;08-07-2003;147;277.6058;13.98765295
161;20.02708009;09-07-2003;152;448.979;17.89810584
192;17.13622237;10-07-2003;161;391.6875;20.02708009
196;16.90067538;11-07-2003;192;835.0024;17.13622237
104;15.92281584;12-07-2003;196;139.9077;16.90067538
76;17.09171306;13-07-2003;104;269.7772;15.92281584
82;15.72191055;14-07-2003;76;411.8041;17.09171306
31;9.741741524;15-07-2003;82;253.631;15.72191055
42;11.32517615;16-07-2003;31;42.9703;9.741741524
81;8.791315185;17-07-2003;42;31.6205;11.32517615
103;14.02235091;18-07-2003;81;887.184;8.791315185
145;10.19746072;19-07-2003;103;334.2385;14.02235091
160;16.31459996;20-07-2003;145;9302.5896;10.19746072
178;14.31160724;21-07-2003;160;490.1402;16.31459996
219;14.02824275;22-07-2003;178;158.1822;14.31160724
230;17.12820388;23-07-2003;219;271.5353;14.02824275
247;13.57317741;24-07-2003;230;469.858;17.12820388
112;17.9603952;25-07-2003;247;112.7612;13.57317741
84;20.31589853;26-07-2003;112;212.765;17.9603952
108;19.34630414;27-07-2003;84;69.8639;20.31589853
197;24.43837372;28-07-2003;108;3888.5864;19.34630414
308;27.4187812;29-07-2003;197;6492.6087;24.43837372
410;27.80670734;30-07-2003;308;10038.1049;27.4187812
373;25.64524532;31-07-2003;410;30813.9679;27.80670734
471;27.77228964;01-08-2003;373;21096.481;25.64524532
536;48.15407792;02-08-2003;471;70192.8864;27.77228964
429;27.36186219;03-08-2003;536;97509.6913;48.15407792
381;26.12053977;04-08-2003;429;28041.8294;27.36186219
376;22.96557218;05-08-2003;381;8490.1267;26.12053977
542;23.05873762;06-08-2003;376;6813.812;22.96557218
596;26.79648884;07-08-2003;542;2337.5103;23.05873762
526;24.99864349;08-08-2003;596;24306.94762;26.79648884
417;20.74652354;09-08-2003;526;19692.8688;24.99864349
377;22.68764635;10-08-2003;417;10992.0699;20.74652354
354;21.91321265;11-08-2003;377;2025.2798;22.68764635
501;25.71606499;12-08-2003;354;900.1739;21.91321265
342;19.91400137;13-08-2003;501;20197.1021;25.71606499
349;29.54832964;14-08-2003;342;450.1802;19.91400137
253;23.16370827;15-08-2003;349;13599.0869;29.54832964
216;15.45739891;16-08-2003;253;318.3704;23.16370827
251;13.03289468;17-08-2003;216;64.4425;15.45739891
274;16.96427275;18-08-2003;251;143.427;13.03289468
252;19.48846966;19-08-2003;274;745.3153;16.96427275
263;20.12979005;20-08-2003;252;1089.7412;19.48846966
348;20.67790715;21-08-2003;263;230.8633;20.12979005
376;20.37389427;22-08-2003;348;1817.4664;20.67790715
454;15.30906995;23-08-2003;376;646.8101;20.37389427
339;15.42777605;24-08-2003;454;732.3887;15.30906995
238;17.12708562;25-08-2003;339;675.8068;15.42777605
293;19.35289379;26-08-2003;238;152.6081;17.12708562
54;8.358520727;27-08-2003;293;159.461;19.35289379
11;12.57502277;28-08-2003;54;18.848;8.358520727
26;8.337213439;29-08-2003;11;1.1215;12.57502277
29;8.102486227;30-08-2003;26;27.9193;8.337213439
29;3.368891348;31-08-2003;29;33.24;8.102486227
46;5.323741337;01-09-2003;29;3.3156;3.368891348
72;6.611168555;02-09-2003;46;74.8582;5.323741337
88;6.344348887;03-09-2003;72;51.411;6.611168555
90;9.870952997;04-09-2003;88;75.031;6.344348887
93;10.17146134;05-09-2003;90;70.586;9.870952997
144;10.34298442;06-09-2003;93;30.325;10.17146134
100;22.78450121;07-09-2003;144;246.637;10.34298442
50;22.46632723;08-09-2003;100;510.9778;22.78450121
82;18.84667977;09-09-2003;50;95.2839;22.46632723
122;22.81774453;10-09-2003;82;208.8331;18.84667977
198;22.84365764;11-09-2003;122;1356.3962;22.81774453
251;30.41325764;12-09-2003;198;20951.6824;22.84365764
296;24.97031212;13-09-2003;251;10666.7083;30.41325764
462;25.84986289;14-09-2003;296;484.5241;24.97031212
356;22.31482225;15-09-2003;462;5725.8382;25.84986289
247;20.09214203;16-09-2003;356;2261.8281;22.31482225
320;19.21029897;17-09-2003;247;115.6156;20.09214203
305;21.48126449;18-09-2003;320;866.18041;19.21029897
341;29.71800812;19-09-2003;305;1310.871;21.48126449
256;30.90666696;20-09-2003;341;3093.8927;29.71800812
122;16.76831819;21-09-2003;256;435.693;30.90666696
66;17.44648549;22-09-2003;122;86.4962;16.76831819
85;17.42100524;23-09-2003;66;49.9537;17.44648549
117;17.73062369;24-09-2003;85;171.5822;17.42100524
128;18.10261229;25-09-2003;117;170.1735;17.73062369
86;20.55644452;26-09-2003;128;421.3785;18.10261229
64;19.12522001;27-09-2003;86;119.8438;20.55644452
84;17.51713963;28-09-2003;64;216.4475;19.12522001
84;12.43310284;29-09-2003;84;42.2786;17.51713963
5;0.114734519;30-09-2003;84;105.033;12.43310284
1;0.011516939;02-10-2003;0;0;0
4;0.167588553;03-10-2003;1;1;0.011516939
23;2.653349079;04-10-2003;4;0.044;0.167588553
50;7.456228787;05-10-2003;23;23.2121;2.653349079
80;9.554790811;06-10-2003;50;86.984;7.456228787
94;9.752265268;07-10-2003;80;186.2311;9.554790811
73;9.602945992;08-10-2003;94;73.5566;9.752265268
80;11.0506732;09-10-2003;73;76.4341;9.602945992
72;7.712812056;10-10-2003;80;63.7481;11.0506732
10;7.803775636;11-10-2003;72;36.745;7.712812056
4;0.201065482;12-10-2003;10;8.0145;7.803775636
7;0.87933057;13-10-2003;4;8.006;0.201065482
11;3.688731112;14-10-2003;7;1.158;0.87933057
2;4.561457274;15-10-2003;11;3.851;3.688731112
6;0.269375281;16-10-2003;2;0.4;4.561457274
8;0.5986517;17-10-2003;6;3.0501;0.269375281
3;1.21935092;18-10-2003;8;0.511;0.5986517
1;0.531107554;20-10-2003;0;0;0
1;0.489368573;21-10-2003;1;0.005;0.531107554
8;3.752957632;22-10-2003;1;0.0002;0.489368573
9;6.212845751;23-10-2003;8;5.5321;3.752957632
6;4.209588157;24-10-2003;9;19.6961;6.212845751
5;1.222384437;25-10-2003;6;1.14;4.209588157
1;0.001063763;26-10-2003;5;0.0105;1.222384437
1;0.038670596;27-10-2003;1;0.001;0.001063763
2;0.278631425;29-10-2003;0;0;0
1;0.20641687;01-11-2003;0;0;0
3;0.411404022;03-11-2003;0;0;0
1;0.777092088;04-11-2003;3;0.023;0.411404022
2;2.549833884;05-11-2003;1;0.05;0.777092088
13;2.134255917;06-11-2003;2;2.32;2.549833884
10;2.483256268;07-11-2003;13;10.4361;2.134255917
2;0.558764345;08-11-2003;10;1.6571;2.483256268
1;0.002749605;10-11-2003;0;0;0
1;0.245504358;13-11-2003;0;0;0
3;1.323466357;16-11-2003;0;0;0
3;0.866346038;17-11-2003;3;1.005;1.323466357
8;2.368121987;18-11-2003;3;0.0111;0.866346038
5;2.150150992;19-11-2003;8;1.053;2.368121987
5;1.651289974;20-11-2003;5;0.411;2.150150992
1;0.79310187;21-11-2003;5;0.075;1.651289974
1;0.362048709;24-11-2003;0;0;0
3;0.639191129;25-11-2003;1;0.001;0.362048709
1;0.00038592;01-12-2003;0;0;0
1;0.001270646;07-12-2003;0;0;0
1;0.144112844;10-12-2003;0;0;0
1;0.022736664;11-12-2003;1;0.01;0.144112844
1;0.287360567;14-12-2003;0;0;0
1;2.678767481;17-12-2003;0;0;0
2;2.221100768;25-12-2003;0;0;0
3;1.28955083;26-12-2003;2;0.51;2.221100768
1;0.535284531;27-12-2003;3;0.511;1.28955083
1;0.707010862;28-12-2003;1;0.02;0.535284531
4;3.312937423;31-12-2003;0;0;0
4;0.20259287;02-01-2004;0;0;0
1;4.267018688;03-01-2004;4;0.4501;0.20259287
1;0.501082036;04-01-2004;1;0.005;4.267018688
2;1.528705539;05-01-2004;1;0.5;0.501082036
4;1.127348098;06-01-2004;2;0.0015;1.528705539
1;1.726008443;09-01-2004;0;0;0
2;0.423943491;10-01-2004;1;0.001;1.726008443
1;0.596799512;11-01-2004;2;0.0015;0.423943491
2;0.648868801;12-01-2004;1;0.01;0.596799512
1;2.208826244;13-01-2004;2;0.0015;0.648868801
2;4.035451818;14-01-2004;1;0.002;2.208826244
1;0.022502276;17-01-2004;0;0;0
6;1.355612409;18-01-2004;1;0.05;0.022502276
7;3.829989964;19-01-2004;6;2.2603;1.355612409
3;0.932515444;20-01-2004;7;1.5041;3.829989964
3;4.475483813;21-01-2004;3;0.052;0.932515444
11;2.248952929;22-01-2004;3;1.005;4.475483813
4;2.759995618;23-01-2004;11;1.8173;2.248952929
3;2.576256238;24-01-2004;4;1.5007;2.759995618
3;1.556128935;25-01-2004;3;0.0016;2.576256238
3;5.122729437;26-01-2004;3;1.015;1.556128935
1;0.010485287;28-01-2004;0;0;0
1;0.36820491;04-02-2004;0;0;0
4;1.028580984;05-02-2004;1;3;0.36820491
1;2.10872044;06-02-2004;4;5.5001;1.028580984
5;0.783084798;07-02-2004;1;0.015;2.10872044
3;1.257280362;08-02-2004;5;1.041;0.783084798
15;2.393034432;09-02-2004;3;0.801;1.257280362
27;3.886910995;10-02-2004;15;7.7511;2.393034432
33;3.640409286;11-02-2004;27;28.05;3.886910995
35;3.005313318;12-02-2004;33;16.339;3.640409286
20;3.320996419;13-02-2004;35;49.9721;3.005313318
24;2.565289044;14-02-2004;20;44.238;3.320996419
22;2.587107073;15-02-2004;24;14.598;2.565289044
12;1.992952391;16-02-2004;22;8.689;2.587107073
23;3.139726571;17-02-2004;12;0.926;1.992952391
44;5.164542503;18-02-2004;23;5.518;3.139726571
74;7.404817204;19-02-2004;44;63.55;5.164542503
66;6.279405676;20-02-2004;74;57.8421;7.404817204
74;4.639019939;21-02-2004;66;44.631;6.279405676
2;2.228138241;22-02-2004;74;64.7652;4.639019939
4;0.357811132;23-02-2004;2;0.011;2.228138241
4;0.558177544;24-02-2004;4;3.56;0.357811132
3;1.53809101;25-02-2004;4;0.82;0.558177544
8;2.798078679;26-02-2004;3;0.041;1.53809101
2;0.545328126;28-02-2004;0;0;0
5;0.396315283;29-02-2004;2;0.011;0.545328126
14;1.006029853;01-03-2004;5;1.571;0.396315283
31;2.171222235;02-03-2004;14;11.769;1.006029853
32;3.03043621;03-03-2004;31;11.5837;2.171222235
63;3.399773617;04-03-2004;32;65.605;3.03043621
14;5.880250836;05-03-2004;63;59.785;3.399773617
4;0.18716945;06-03-2004;14;34.7401;5.880250836
14;0.479585241;07-03-2004;4;1.012;0.18716945
25;0.632472701;08-03-2004;14;3.5605;0.479585241
10;0.977337156;09-03-2004;25;4.7802;0.632472701
1;2.043692681;10-03-2004;10;2.0821;0.977337156
4;0.426485173;13-03-2004;0;0;0
11;0.754689927;14-03-2004;4;0.611;0.426485173
30;1.009794947;15-03-2004;11;3.683;0.754689927
31;1.929270134;16-03-2004;30;47.391;1.009794947
20;1.922136068;17-03-2004;31;20.857;1.929270134
30;1.693760893;18-03-2004;20;9.598;1.922136068
41;1.480677932;19-03-2004;30;17.9783;1.693760893
50;2.016495804;20-03-2004;41;8.5012;1.480677932
58;4.448909585;21-03-2004;50;18.1636;2.016495804
75;8.297578269;22-03-2004;58;117.697;4.448909585
55;5.487991248;23-03-2004;75;67.6891;8.297578269
16;1.063972637;24-03-2004;55;18.6753;5.487991248
84;3.089669249;25-03-2004;16;1.513;1.063972637
114;5.533790688;26-03-2004;84;50.5267;3.089669249
189;7.368364558;27-03-2004;114;238.8881;5.533790688
122;6.567457293;28-03-2004;189;1926.189;7.368364558
45;2.229267271;29-03-2004;122;160.613;6.567457293
